Name,RealEstate,Bonds,Stocks,Trades
4/8/03,-0.464,0.47257624,-0.150692713,0
4/9/03,0.217,0.167802253,-1.389097403,0
4/10/03,-0.280,-0.173055146,0.64503722,0
4/11/03,-0.358,-0.168755146,-0.369414987,0
4/14/03,1.354,-0.223536226,1.951414416,0
4/15/03,0.438,0.284664387,0.638021037,0
4/16/03,0.950,0.17023706,-1.221221845,0
4/17/03,0.000,-0.000943008,1.554073233,0
4/18/03,0.000,0,0,1
4/21/03,0.000,-0.104321258,-0.176243604,0
4/22/03,1.801,0.015133529,2.17076813,0
4/23/03,0.363,0.019437596,0.841180546,0
4/24/03,-0.972,0.522471864,-0.825104931,0
4/25/03,-0.690,0.141754381,-1.383824929,0
4/28/03,-0.032,-0.034773234,1.796892487,0
4/29/03,0.210,-0.15080481,0.334382227,0
4/30/03,-0.779,0.487759494,-0.089929417,0
5/1/03,0.601,0.026520001,-0.051434493,0
5/2/03,1.069,-0.284430434,1.505233126,0
5/5/03,0.809,0.167847829,-0.375760468,0
5/6/03,0.930,0.445840508,0.845656469,0
5/7/03,-0.635,0.541009976,-0.49497603,0
5/8/03,0.543,0.148904205,-1.00308009,0
5/9/03,0.948,0.01927905,1.450934896,0
5/12/03,0.548,0.233529198,1.257165771,0
5/13/03,0.100,0.096699921,-0.283805487,0
5/14/03,-0.354,0.575865772,-0.292703017,0
5/15/03,0.330,-0.012515003,0.798076356,0
5/16/03,0.465,0.445584143,-0.238551713,0
5/19/03,-0.633,0.007014684,-2.4895109,0
5/20/03,0.762,0.559339069,-0.113586785,0
5/21/03,0.459,-0.070063673,0.41118483,0
5/22/03,0.888,0.321026376,0.915002288,0
5/23/03,0.340,0.085416057,0.145667506,0
5/26/03,0.000,0,0,1
5/27/03,0.152,-0.462124734,1.956971851,0
5/28/03,-1.274,-0.169661772,0.197254451,0
5/29/03,-2.008,0.471287361,-0.36758029,0
5/30/03,1.987,-0.050242039,1.473558341,0
6/2/03,0.462,-0.395681487,0.357830598,0
6/3/03,0.495,0.537622638,0.471826448,0
6/4/03,1.006,0.222733777,1.53995254,0
6/5/03,0.055,-0.292161032,0.402133483,0
6/6/03,1.020,-0.003254488,-0.234861564,0
6/9/03,-0.777,0.402465907,-1.195288908,0
6/10/03,1.231,0.568144662,0.914757377,0
6/11/03,0.793,-0.000392394,1.317536944,0
6/12/03,-0.971,0.181174551,0.107500035,0
6/13/03,-1.238,0.392636979,-0.9907095,0
6/16/03,0.968,-0.425239833,2.241954783,0
6/17/03,-0.786,-0.543958149,0.091024193,0
6/18/03,-0.941,-0.503738006,-0.147694327,0
6/19/03,-0.221,0.053539126,-1.522269092,0
6/20/03,0.209,-0.256528038,0.100828182,0
6/23/03,-1.081,0.45015658,-1.410172694,0
6/24/03,0.522,0.323718822,0.184605845,0
6/25/03,0.585,-0.663234257,-0.827788952,0
6/26/03,1.231,-0.879505957,1.115531633,0
6/27/03,0.148,-0.132466711,-0.972072211,0
6/30/03,-0.072,0.285618765,-0.175642369,0
7/1/03,0.794,-0.071493632,0.819451145,0
7/2/03,1.585,0.085642557,1.166759322,0
7/3/03,0.389,-0.523423911,-0.810372771,0
7/4/03,0.000,0,0,1
7/7/03,0.987,-0.311831511,1.901175349,0
7/8/03,0.125,-0.116968346,0.374379761,0
7/9/03,-0.401,0.11618414,-0.548504981,0
7/10/03,-1.387,0.135141663,-1.347801808,0
7/11/03,0.954,0.251110399,0.960194555,0
7/14/03,0.766,-0.470343659,0.57451374,0
7/15/03,-0.034,-0.992271334,-0.34273916,0
7/16/03,-0.116,-0.09905894,-0.633278546,0
7/17/03,-1.467,-0.020541361,-1.232929075,0
7/18/03,0.745,-0.059541444,1.180063472,0
7/21/03,0.000,-1.040033591,-1.46048349,0
7/22/03,0.116,0.178431714,0.950680368,0
7/23/03,-0.496,0.223670409,0.052434719,0
7/24/03,0.734,-0.292774879,-0.709244637,0
7/25/03,0.511,-0.06437034,1.741792463,0
7/28/03,-0.429,-0.586735639,-0.215812409,0
7/29/03,0.712,-0.5522701,-0.711918923,0
7/30/03,1.214,0.39388561,-0.168259664,0
7/31/03,-0.130,-0.949617468,0.309811875,0
8/1/03,-0.722,0.127147446,-1.024171564,0
8/4/03,-0.699,0.453444547,0.272604322,0
8/5/03,-0.361,-0.682242307,-1.762544696,0
8/6/03,0.037,0.924929584,0.185209022,0
8/7/03,0.405,0.229795762,0.731615049,0
8/8/03,-0.075,0.032388971,0.357127673,0
8/11/03,0.188,-0.389607276,0.332556662,0
8/12/03,0.159,0.135933228,0.996474339,0
8/13/03,-0.576,-1.063082941,-0.60062571,0
8/14/03,0.599,-0.027951307,0.658932389,0
8/15/03,-0.508,0.242632381,0.033427348,0
8/18/03,0.507,0.227500848,0.920337225,0
8/19/03,0.555,0.622550109,0.262132239,0
8/20/03,0.174,-0.310506478,-0.196085177,0
8/21/03,0.279,-0.369815396,0.301944023,0
8/22/03,-1.012,0.343402777,-1.018570702,0
8/25/03,-0.729,-0.37908833,0.065964893,0
8/26/03,0.829,0.271799231,0.304626295,0
8/27/03,1.010,-0.271420166,0.023521273,0
8/28/03,-0.039,0.632636348,0.612792563,0
8/29/03,0.440,-0.022482876,0.52244449,0
9/1/03,0.000,0,0,1
9/2/03,1.445,-0.856472336,1.388907885,0
9/3/03,0.915,0.035566406,0.447858844,0
9/4/03,0.173,0.457975574,0.169212691,0
9/5/03,-0.468,0.970214938,-0.638838427,0
9/8/03,0.394,-0.157599317,1.010632556,0
9/9/03,-0.342,0.138564414,-0.820854651,0
9/10/03,-1.688,0.548499255,-1.187934785,0
9/11/03,0.789,-0.358687622,0.573847024,0
9/12/03,0.247,0.36776151,0.218200053,0
9/15/03,-0.234,0.128648756,-0.371890488,0
9/16/03,0.268,-0.234467655,1.429996674,0
9/17/03,-0.489,0.537811459,-0.321846771,0
9/18/03,0.598,-0.023279639,1.327793031,0
9/19/03,0.676,0.143191416,-0.313355019,0
9/22/03,-0.053,-0.378396189,-1.301221473,0
9/23/03,0.573,0.20973821,0.608015298,0
9/24/03,-0.768,0.43747138,-1.909395726,0
9/25/03,-0.377,0.169436914,-0.584719512,0
9/26/03,0.093,0.443990482,-0.621787261,0
9/29/03,0.853,-0.257815839,0.978570886,0
9/30/03,0.546,0.792313114,-1.055259198,0
10/1/03,0.000,0.026439963,2.243618543,0
10/2/03,1.765,-0.34869642,0.211596574,0
10/3/03,0.933,-1.047727059,0.941741547,0
10/6/03,1.032,0.295453583,0.437072284,0
10/7/03,-0.186,-0.502491787,0.478421144,0
10/8/03,-0.095,0.003452893,-0.490049998,0
10/9/03,0.301,-0.29582665,0.479818986,0
10/10/03,-0.183,0.306154312,-0.056958923,0
10/13/03,0.394,0,0.702451955,0
10/14/03,0.258,-0.50159983,0.394840748,0
10/15/03,-0.334,-0.281616834,-0.239250131,0
10/16/03,0.162,-0.368105975,0.318670127,0
10/17/03,-0.882,0.401164959,-1.023054755,0
10/20/03,-0.120,0.106036942,0.515491206,0
10/21/03,-0.031,0.057924307,0.129034806,0
10/22/03,-1.053,0.508096762,-1.489220411,0
10/23/03,-0.773,-0.192179188,0.33238113,0
10/24/03,-0.687,0.59701116,-0.47031119,0
10/27/03,1.200,-0.271638006,0.216550037,0
10/28/03,-0.556,0.429944138,1.519243979,0
10/29/03,0.853,-0.433286666,0.144526708,0
10/30/03,0.423,-0.33842828,-0.084622903,0
10/31/03,-0.276,0.270940124,0.361100898,0
11/3/03,1.395,-0.304448614,0.790909448,0
11/4/03,0.102,0.32551575,-0.543256031,0
11/5/03,-0.212,-0.314306505,-0.117467403,0
11/6/03,0.833,-0.386387672,0.601748403,0
11/7/03,0.391,-0.130562497,-0.437083942,0
11/10/03,-0.217,-0.074144097,-0.571421116,0
11/11/03,-0.593,0,-0.051828428,0
11/12/03,1.404,0.312297654,1.182826048,0
11/13/03,0.375,0.827188947,-0.012325737,0
11/14/03,0.377,0.388350592,-0.744176993,0
11/17/03,-0.393,0.230224589,-0.637979383,0
11/18/03,-0.099,0.095365669,-0.904563606,0
11/19/03,-0.182,-0.386519498,0.809256997,0
11/20/03,-0.930,0.413654437,-0.839638857,0
11/21/03,-0.282,0.09267145,0.162708533,0
11/24/03,0.784,-0.449031716,1.622453107,0
11/25/03,0.895,0.235445411,0.183338988,0
11/26/03,0.561,-0.298083521,0.449367954,0
11/27/03,0.000,0,0,1
11/28/03,0.292,-0.426054974,-0.020747022,0
12/1/03,1.260,-0.33254719,1.130298884,0
12/2/03,-0.415,0.111306885,-0.326386662,0
12/3/03,-0.158,-0.186633011,-0.149252771,0
12/4/03,-0.348,0.242442738,0.475487891,0
12/5/03,-0.022,0.944797205,-0.766927225,0
12/8/03,0.818,-0.36141902,0.739898288,0
12/9/03,-0.085,-0.386566621,-0.851849951,0
12/10/03,-0.404,0.227925672,-0.088634129,0
12/11/03,0.736,0.449859026,1.160388782,0
12/12/03,0.372,0.034650477,0.273327231,0
12/15/03,-0.647,-0.130605036,-0.564315353,0
12/16/03,0.689,0.226519318,0.665100214,0
12/17/03,0.163,0.254091638,0.135840104,0
12/18/03,0.127,0.259374051,1.194153425,0
12/19/03,0.214,0.071999721,-0.044685002,0
12/22/03,0.523,-0.157207787,0.392900094,0
12/23/03,-0.028,-0.506015682,0.282232522,0
12/24/03,0.272,0.418583956,-0.180120456,0
12/25/03,0.000,0,0,1
12/26/03,0.200,0.126516209,0.168541086,0
12/29/03,0.665,-0.231220576,1.277255839,0
12/30/03,0.251,-0.23860938,0.02655698,0
12/31/03,-0.781,0.105503577,0.206842472,0
1/1/04,0.000,0,0,1
1/2/04,-0.094,-0.604037339,-0.301305039,0
1/5/04,0.021,-0.03137291,1.239145885,0
1/6/04,0.177,0.575816746,0.134301935,0
1/7/04,-0.494,0.165025777,0.262147168,0
1/8/04,0.288,0.000549565,0.500425635,0
1/9/04,0.051,0.919359835,-0.889383663,0
1/12/04,0.164,0.02267072,0.482257208,0
1/13/04,0.161,0.295225643,-0.528544437,0
1/14/04,0.604,0.219988938,0.832452835,0
1/15/04,-0.125,0.04997326,0.135678635,0
1/16/04,-0.621,-0.137450426,0.687757077,0
1/19/04,0.000,0,0,1
1/20/04,0.094,-0.215247353,-0.093117141,0
1/21/04,0.262,0.109314118,0.784716961,0
1/22/04,0.340,0.359974225,-0.318602445,0
1/23/04,0.785,-0.506675751,-0.207693643,0
1/26/04,1.271,-0.345492013,1.210369109,0
1/27/04,0.823,0.306102005,-0.980182999,0
1/28/04,-0.210,-0.647279845,-1.344784248,0
1/29/04,0.098,0.028111805,0.525348362,0
1/30/04,0.635,0.338225889,-0.263715308,0
2/2/04,1.333,-0.080239387,0.367273343,0
2/3/04,-0.173,0.286175709,0.068121944,0
2/4/04,-1.897,-0.065182383,-0.82112391,0
2/5/04,0.599,-0.275027834,0.185872477,0
2/6/04,1.745,0.51068029,1.260496559,0
2/9/04,0.034,0.123197391,-0.238303376,0
2/10/04,0.620,-0.212910072,0.50355308,0
2/11/04,0.584,0.47795216,1.103580066,0
2/12/04,-0.959,-0.209302021,-0.479022817,0
2/13/04,-0.685,0.237481966,-0.537710989,0
2/16/04,0.000,0,0,1
2/17/04,0.285,-0.010363975,0.976215197,0
2/18/04,-0.213,0.012643082,-0.433158809,0
2/19/04,-0.156,0.034194644,-0.408335262,0
2/20/04,-0.014,-0.26745814,-0.256255922,0
2/23/04,0.004,0.278420685,-0.269461257,0
2/24/04,0.227,0.127297864,-0.166546849,0
2/25/04,0.840,0.079243289,0.415261459,0
2/26/04,-0.138,-0.15143137,0.136852044,0
2/27/04,0.196,0.393175254,0.004177533,0
3/1/04,1.242,-0.043999844,0.96676016,0
3/2/04,0.659,-0.305923603,-0.592233584,0
3/3/04,0.442,-0.070169214,0.195614431,0
3/4/04,0.434,0.181350334,0.335871158,0
3/5/04,0.594,1.084911099,0.173287675,0
3/8/04,-0.136,0.292949297,-0.82774419,0
3/9/04,-0.015,0.284866206,-0.575684332,0
3/10/04,-1.221,-0.079191824,-1.453831277,0
3/11/04,-1.114,-0.024852673,-1.493507677,0
3/12/04,1.196,-0.071388804,1.246599762,0
3/15/04,-0.831,-0.041414379,-1.432296426,0
3/16/04,0.258,0.458266404,0.563690193,0
3/17/04,1.579,0.017277279,1.18375199,0
3/18/04,0.494,-0.32651203,-0.12634469,0
3/19/04,0.201,-0.158605524,-1.117253879,0
3/22/04,-0.525,0.343472607,-1.29410028,0
3/23/04,0.478,0.051841185,-0.13272682,0
3/24/04,-1.000,0.02289535,-0.23835225,0
3/25/04,1.324,-0.127164175,1.636176002,0
3/26/04,-0.943,-0.534066079,-0.101537837,0
3/29/04,0.695,-0.258601576,1.317637493,0
3/30/04,0.964,-0.05706574,0.406140751,0
3/31/04,0.754,0.348220942,-0.061159117,0
4/1/04,0.871,-0.323332219,0.529562172,0
4/2/04,-1.248,-1.23345865,0.858265628,0
4/5/04,-4.035,-0.421598088,0.767300108,0
4/6/04,-3.826,0.23961083,-0.178503653,0
4/7/04,1.559,0.013448033,-0.658852326,0
4/8/04,-1.869,-0.108740274,-0.106450417,0
4/9/04,0.000,0,0,1
4/12/04,-5.193,-0.153070863,0.518451112,0
4/13/04,-0.652,-0.569686322,-1.371633453,0
4/14/04,-1.162,-0.271491467,-0.109904045,0
4/15/04,2.197,-0.103656018,0.059244213,0
4/16/04,1.145,0.293808976,0.511736096,0
4/19/04,0.416,-0.131953488,0.106394489,0
4/20/04,-3.616,-0.209673604,-1.555191277,0
4/21/04,0.288,-0.109191136,0.537972174,0
4/22/04,1.492,0.301710852,1.414782414,0
4/23/04,-0.901,-0.452517803,0.059223632,0
4/26/04,0.480,0.11066548,-0.44421327,0
4/27/04,0.906,0.183649864,0.227601655,0
4/28/04,-0.871,-0.364776813,-1.36550468,0
4/29/04,-1.451,-0.325968158,-0.730778343,0
4/30/04,-0.611,0.240052055,-0.590517452,0
5/3/04,1.501,0.023195814,0.920277499,0
5/4/04,0.815,-0.184884945,0.185426909,0
5/5/04,-0.881,-0.132741459,0.191780822,0
5/6/04,-0.125,-0.190161397,-0.662352262,0
5/7/04,-3.539,-0.89745385,-1.372686955,0
5/10/04,-1.324,-0.009625699,-1.050046207,0
5/11/04,0.979,0.093145696,0.787273252,0
5/12/04,0.013,-0.102470799,0.199634315,0
5/13/04,0.110,-0.281907099,-0.068274214,0
5/14/04,1.168,0.411434058,-0.057762181,0
5/17/04,0.619,0.491256793,-1.04964204,0
5/18/04,1.859,-0.177611266,0.685202515,0
5/19/04,-2.135,-0.31030284,-0.240153698,0
5/20/04,1.970,0.412564835,0.048146365,0
5/21/04,-0.025,-0.198802267,0.40185993,0
5/24/04,1.081,0.135028793,0.169935698,0
5/25/04,2.051,0.101149684,1.610718236,0
5/26/04,1.442,0.319651919,0.184693665,0
5/27/04,0.464,0.450521952,0.579308492,0
5/28/04,0.986,-0.31714623,-0.051588626,0
5/31/04,0.000,0,0,1
6/1/04,-1.065,-0.258184236,0.046757348,0
6/2/04,1.442,-0.156275655,0.369635281,0
6/3/04,-0.687,0.08415634,-0.739571617,0
6/4/04,0.191,-0.320992888,0.526370299,0
6/7/04,0.882,0.085558931,1.600538159,0
6/8/04,-0.162,-0.008879738,0.162841191,0
6/9/04,-0.479,-0.233472843,-0.942705201,0
6/10/04,-0.339,0.1217981,0.458704565,0
6/11/04,0.000,0,0,1
6/14/04,-1.787,-0.485983557,-0.958103183,0
6/15/04,1.966,1.031172225,0.59939577,0
6/16/04,0.368,-0.241029607,0.138745405,0
6/17/04,0.680,0.239768937,-0.132555196,0
6/18/04,0.397,-0.064906127,0.26245931,0
6/21/04,1.004,0.10373035,-0.415121691,0
6/22/04,-0.130,-0.056274916,0.365723085,0
6/23/04,0.679,0.071134883,0.851642754,0
6/24/04,-0.275,0.311697585,-0.278116179,0
6/25/04,0.807,0.026199408,-0.544673345,0
6/28/04,0.367,-0.520449663,-0.079092592,0
6/29/04,-2.124,0.249853376,0.25365643,0
6/30/04,1.320,0.472022473,0.418102211,0
7/1/04,0.058,0.288996881,-1.035244784,0
7/2/04,2.027,0.589114913,-0.312979626,0
7/5/04,0.000,0,0,1
7/6/04,-0.438,-0.083259636,-0.814490566,0
7/7/04,1.050,0.031057688,0.21427354,0
7/8/04,-1.566,0.042989602,-0.818208324,0
7/9/04,0.054,0.066355016,0.338679944,0
7/12/04,0.826,0.097555087,0.140996374,0
7/13/04,-0.888,-0.192938658,0.075579801,0
7/14/04,0.607,-0.029375082,-0.320971563,0
7/15/04,0.878,-0.00969864,-0.430154831,0
7/16/04,-0.174,0.680553665,-0.477423631,0
7/19/04,0.727,-0.009605428,-0.044395117,0
7/20/04,0.187,-0.488694525,0.705702371,0
7/21/04,-1.089,-0.197437621,-1.325558033,0
7/22/04,-2.134,0.125456247,0.272521851,0
7/23/04,-0.824,0.164372345,-0.968878268,0
7/26/04,-0.877,-0.205178489,-0.19629662,0
7/27/04,0.250,-0.605957232,0.99280918,0
7/28/04,0.665,0.092140801,0.07256579,0
7/29/04,-0.001,0.103129296,0.486519988,0
7/30/04,0.801,0.545759332,0.117803065,0
8/2/04,1.569,0.103239432,0.444783953,0
8/3/04,0.273,0.157282065,-0.625582651,0
8/4/04,0.825,-0.006876194,-0.078998692,0
8/5/04,-1.699,0.133206764,-1.628165534,0
8/6/04,-0.184,1.044950199,-1.542721519,0
8/9/04,0.086,-0.123469726,0.120530333,0
8/10/04,0.486,-0.250165161,1.298759204,0
8/11/04,-0.105,0.076889251,-0.246486622,0
8/12/04,-1.025,0.125172122,-1.164879635,0
8/13/04,0.029,0.275845714,0.158806084,0
8/16/04,1.491,-0.199525699,1.369043071,0
8/17/04,1.014,0.287060318,0.228023669,0
8/18/04,1.321,-0.100001215,1.262871576,0
8/19/04,-1.590,0.097752983,-0.355878494,0
8/20/04,2.815,-0.09338942,0.652186066,0
8/23/04,-0.136,-0.198355104,-0.233882762,0
8/24/04,1.353,-0.036540849,0.048247025,0
8/25/04,-0.590,0.096787824,0.804965811,0
8/26/04,0.436,0.186050702,0.012266326,0
8/27/04,0.136,0.026581831,0.254495057,0
8/30/04,0.452,0.009951402,-0.767663916,0
8/31/04,0.760,0.529887702,0.465394383,0
9/1/04,-0.265,0.057588153,0.183454716,0
9/2/04,0.596,-0.317817181,1.121985277,0
9/3/04,0.523,-0.515445897,-0.41728745,0
9/6/04,0.000,0,0,1
9/7/04,1.007,0.248643781,0.693325224,0
9/8/04,-0.180,0.459700971,-0.430646574,0
9/9/04,-1.527,-0.170832232,0.189867275,0
9/10/04,0.162,0.130112174,0.495867769,0
9/13/04,-0.747,0.135882876,0.196404473,0
9/14/04,-1.218,0.120517796,0.223678672,0
9/15/04,0.592,-0.186806565,-0.703135312,0
9/16/04,1.793,0.543127081,0.282762371,0
9/17/04,-0.373,-0.289080415,0.450059646,0
9/20/04,-0.983,0.384116776,-0.562003299,0
9/21/04,0.453,0.068512507,0.633942143,0
9/22/04,-0.671,0.27238191,-1.391760919,0
9/23/04,-0.401,-0.228601611,-0.446762341,0
9/24/04,0.241,-0.005863555,0.157526468,0
9/27/04,-0.182,0.190213711,-0.593148013,0
9/28/04,0.575,-0.070233194,0.610178638,0
9/29/04,0.086,-0.395060475,0.437029903,0
9/30/04,0.775,-0.124546322,-0.018813077,0
10/1/04,1.713,-0.303483628,1.518076092,0
10/4/04,0.300,0.06768672,0.335428015,0
10/5/04,-0.069,0.021188727,-0.060187116,0
10/6/04,0.541,-0.269972607,0.700022062,0
10/7/04,-1.327,-0.107419314,-0.991810899,0
10/8/04,0.791,0.641091446,-0.751758289,0
10/11/04,-0.422,0,0.200661641,0
10/12/04,1.034,0.213727666,-0.22672055,0
10/13/04,-0.519,0.102874934,-0.719680303,0
10/14/04,0.766,0.317944862,-0.930102663,0
10/15/04,0.609,-0.189126454,0.445517554,0
10/18/04,0.651,0.0347891,0.525294678,0
10/19/04,-0.816,0.063808966,-0.968021897,0
10/20/04,-0.508,0.265580376,0.045963205,0
10/21/04,1.177,-0.022737886,0.261563624,0
10/22/04,-0.969,0.102621791,-0.972042328,0
10/25/04,-0.432,0.090323473,-0.084523552,0
10/26/04,1.621,-0.062797529,1.487514511,0
10/27/04,0.712,-0.497670061,1.304477448,0
10/28/04,0.134,0.062816402,0.212611336,0
10/29/04,-0.471,0.288980425,0.245722334,0
11/1/04,1.212,-0.311617787,0.026903417,0
11/2/04,-0.820,0.092137335,0.003586157,0
11/3/04,1.049,0.066412702,1.139161826,0
11/4/04,1.471,0.005291665,1.620356691,0
11/5/04,-2.632,-0.676099814,0.389616431,0
11/8/04,0.569,-0.132456087,-0.10137053,0
11/9/04,0.204,-0.004127195,-0.029572246,0
11/10/04,0.530,-0.190476511,-0.081782748,0
11/11/04,0.948,0,0.908473474,0
11/12/04,2.275,0.322239445,0.921004188,0
11/15/04,0.877,0.045790203,-0.019380618,0
11/16/04,-0.888,-0.076992111,-0.699547888,0
11/17/04,-1.890,0.388090154,0.565532921,0
11/18/04,-0.045,0.121291304,0.137019931,0
11/19/04,-1.266,-0.40928433,-1.11290387,0
11/22/04,0.745,0.187044892,0.591541987,0
11/23/04,1.125,-0.066231519,-0.022926446,0
11/24/04,1.255,-0.053848774,0.415063836,0
11/25/04,0.000,0,0,1
11/26/04,-0.342,-0.194368875,0.087922126,0
11/29/04,-0.217,-0.446058813,-0.327992288,0
11/30/04,0.509,-0.090637353,-0.401181224,0
12/1/04,2.032,-0.058815399,1.526721944,0
12/2/04,-0.987,-0.119195971,-0.086592337,0
12/3/04,1.577,0.700882419,0.07137314,0
12/6/04,0.488,0.157233763,-0.073586433,0
12/7/04,-1.569,0.045361741,-1.104609336,0
12/8/04,0.529,0.550451367,0.510931763,0
12/9/04,0.684,-0.173993646,0.54708648,0
12/10/04,0.719,0.065176498,-0.104287698,0
12/13/04,-0.130,0.031033473,0.909498386,0
12/14/04,-0.199,0.1220327,0.391894475,0
12/15/04,0.529,0.310083044,0.203303258,0
12/16/04,-1.039,-0.552638452,-0.202890774,0
12/17/04,0.000,-0.089669279,-0.746005343,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
